pl_name,hostname,pl_orbper
Kepler-229 c,Kepler-229,16.0686523891
Kepler-229 c,Kepler-229,16.06862959
Kepler-229 d,Kepler-229,41.1970874
Kepler-229 d,Kepler-229,41.19727955
Kepler-229 d,Kepler-229,41.1970874
Kepler-229 d,Kepler-229,41.194912
Kepler-229 d,Kepler-229,41.19725502
Kepler-229 d,Kepler-229,41.1970874
Kepler-229 d,Kepler-229,41.19725502
Kepler-229 d,Kepler-229,41.1970874
Kepler-229 d,Kepler-229,41.19274
Kepler-229 d,Kepler-229,NA
Kepler-229 d,Kepler-229,41.1970874
Kepler-23 b,Kepler-23,NA
Kepler-23 b,Kepler-23,7.10694385
Kepler-23 b,Kepler-23,7.10697755
Kepler-23 b,Kepler-23,7.1070972762
Kepler-23 b,Kepler-23,7.106995
Kepler-23 b,Kepler-23,7.1073
Kepler-23 b,Kepler-23,7.10694385
Kepler-23 b,Kepler-23,7.1
Kepler-23 b,Kepler-23,7.107
Kepler-23 b,Kepler-23,7.1069
Kepler-23 b,Kepler-23,7.10695741
Kepler-23 b,Kepler-23,7.10694385
Kepler-23 b,Kepler-23,7.10694385
Kepler-23 b,Kepler-23,7.10695741
Kepler-23 b,Kepler-23,7.10694385
Kepler-23 c,Kepler-23,10.74241765
Kepler-23 c,Kepler-23,10.742434
Kepler-23 c,Kepler-23,10.742
Kepler-23 c,Kepler-23,10.74242766
Kepler-23 c,Kepler-23,NA
Kepler-23 c,Kepler-23,10.74241765
Kepler-23 c,Kepler-23,10.742447
Kepler-23 c,Kepler-23,10.74
Kepler-23 c,Kepler-23,10.74242766
Kepler-23 c,Kepler-23,10.74242766
Kepler-23 c,Kepler-23,10.7421
Kepler-23 c,Kepler-23,10.74244253
Kepler-23 c,Kepler-23,10.74242766
Kepler-23 c,Kepler-23,10.74242766
Kepler-23 d,Kepler-23,15.27438229
Kepler-23 d,Kepler-23,15.274299
Kepler-23 d,Kepler-23,15.27448
Kepler-23 d,Kepler-23,15.27458613
Kepler-23 d,Kepler-23,15.27438229
Kepler-23 d,Kepler-23,15.27429
Kepler-23 d,Kepler-23,15.27438229
Kepler-23 d,Kepler-23,15.27438229
Kepler-23 d,Kepler-23,15.27443889
Kepler-23 d,Kepler-23,15.2744548588
Kepler-23 d,Kepler-23,15.27443889
Kepler-23 d,Kepler-23,NA
Kepler-23 d,Kepler-23,15.27438229
Kepler-23 d,Kepler-23,15.274
Kepler-23 d,Kepler-23,15.27
Kepler-230 b,Kepler-230,NA
Kepler-230 b,Kepler-230,32.62876672
Kepler-230 b,Kepler-230,32.62885195
Kepler-230 b,Kepler-230,32.62501
Kepler-230 b,Kepler-230,32.62882975
Kepler-230 b,Kepler-230,32.62876672
Kepler-230 b,Kepler-230,32.62882975
Kepler-230 b,Kepler-230,32.625555
Kepler-230 b,Kepler-230,32.62882975
Kepler-230 b,Kepler-230,32.62882975
Kepler-230 b,Kepler-230,32.62882975
Kepler-230 c,Kepler-230,91.77221
Kepler-230 c,Kepler-230,NA
Kepler-230 c,Kepler-230,91.7732862
Kepler-230 c,Kepler-230,91.77221
Kepler-230 c,Kepler-230,91.77221
Kepler-230 c,Kepler-230,91.77221
Kepler-230 c,Kepler-230,91.773242
Kepler-230 c,Kepler-230,91.77716205
Kepler-230 c,Kepler-230,91.7732862
Kepler-230 c,Kepler-230,91.77221
Kepler-230 c,Kepler-230,91.7743
Kepler-230 c,Kepler-230,91.7872112694
Kepler-231 b,Kepler-231,10.06524317
Kepler-231 b,Kepler-231,10.06525843
Kepler-231 b,Kepler-231,10.065186
Kepler-231 b,Kepler-231,10.06525843
Kepler-231 b,Kepler-231,NA
Kepler-231 b,Kepler-231,10.07
Kepler-231 b,Kepler-231,10.06523212
Kepler-231 b,Kepler-231,10.06525147
Kepler-231 b,Kepler-231,10.06525843
Kepler-231 b,Kepler-231,10.06524317
Kepler-231 b,Kepler-231,10.065
Kepler-231 b,Kepler-231,10.06525843
Kepler-231 b,Kepler-231,10.0652457992
Kepler-231 b,Kepler-231,10.065275
Kepler-231 b,Kepler-231,10.065243
Kepler-231 b,Kepler-231,NA
Kepler-231 c,Kepler-231,19.2715468
Kepler-231 c,Kepler-231,19.271
Kepler-231 c,Kepler-231,19.2715468
Kepler-231 c,Kepler-231,19.27153892
Kepler-231 c,Kepler-231,NA
Kepler-231 c,Kepler-231,19.27153424
Kepler-231 c,Kepler-231,19.271539
Kepler-231 c,Kepler-231,19.27103179
Kepler-231 c,Kepler-231,19.271566
Kepler-231 c,Kepler-231,19.26930046
Kepler-231 c,Kepler-231,19.2715468
Kepler-231 c,Kepler-231,19.27153892
Kepler-231 c,Kepler-231,19.27147
Kepler-231 c,Kepler-231,NA
Kepler-231 c,Kepler-231,19.27
Kepler-231 c,Kepler-231,19.2715468
Kepler-232 b,Kepler-232,4.431242593
Kepler-232 b,Kepler-232,4.431238488
Kepler-232 b,Kepler-232,NA
Kepler-232 b,Kepler-232,4.431242593
Kepler-232 b,Kepler-232,4.431185
Kepler-232 b,Kepler-232,4.4312277126
Kepler-232 b,Kepler-232,4.431242593
Kepler-232 b,Kepler-232,4.431242593
Kepler-232 b,Kepler-232,4.431238488
Kepler-232 b,Kepler-232,4.431222
Kepler-232 b,Kepler-232,4.43123554
Kepler-232 c,Kepler-232,11.379391064
Kepler-232 c,Kepler-232,11.37938071
Kepler-232 c,Kepler-232,11.379344
Kepler-232 c,Kepler-232,11.379349
Kepler-232 c,Kepler-232,11.3793779
Kepler-232 c,Kepler-232,11.37936986
Kepler-232 c,Kepler-232,11.37938071
Kepler-232 c,Kepler-232,11.37938071
Kepler-232 c,Kepler-232,NA
Kepler-232 c,Kepler-232,11.37938071
Kepler-232 c,Kepler-232,11.37936986
Kepler-233 b,Kepler-233,8.47237844
Kepler-233 b,Kepler-233,8.47237844
Kepler-233 b,Kepler-233,8.472382
Kepler-233 b,Kepler-233,8.4723885407
Kepler-233 b,Kepler-233,NA
Kepler-233 b,Kepler-233,8.47237844
Kepler-233 b,Kepler-233,8.47237911
Kepler-233 b,Kepler-233,8.472396
Kepler-233 b,Kepler-233,8.47237911
Kepler-233 b,Kepler-233,8.47237844
Kepler-233 b,Kepler-233,8.47238613
Kepler-233 c,Kepler-233,60.418955
Kepler-233 c,Kepler-233,60.4189369
Kepler-233 c,Kepler-233,60.4186137
Kepler-233 c,Kepler-233,60.4186137
Kepler-233 c,Kepler-233,NA
Kepler-233 c,Kepler-233,60.41896236
Kepler-233 c,Kepler-233,60.4189369
Kepler-233 c,Kepler-233,60.4189896369
Kepler-233 c,Kepler-233,60.4186137
Kepler-233 c,Kepler-233,60.41916
Kepler-233 c,Kepler-233,60.4186137
Kepler-234 b,Kepler-234,2.711502579
Kepler-234 b,Kepler-234,2.71149991
Kepler-234 b,Kepler-234,2.711502579
Kepler-234 b,Kepler-234,2.711502579
Kepler-234 b,Kepler-234,2.711504086
Kepler-234 b,Kepler-234,2.711506
Kepler-234 b,Kepler-234,2.711482
Kepler-234 b,Kepler-234,NA
Kepler-234 b,Kepler-234,2.711502579
Kepler-234 b,Kepler-234,2.711502579
Kepler-234 b,Kepler-234,2.711504086
Kepler-234 b,Kepler-234,2.7115376968
Kepler-234 c,Kepler-234,7.21204152
Kepler-234 c,Kepler-234,7.2119601732
Kepler-234 c,Kepler-234,7.21204152
Kepler-234 c,Kepler-234,7.21204152
Kepler-234 c,Kepler-234,7.21203748
Kepler-234 c,Kepler-234,7.21203748
Kepler-234 c,Kepler-234,7.21204844
Kepler-234 c,Kepler-234,NA
Kepler-234 c,Kepler-234,7.21204152
Kepler-234 c,Kepler-234,7.212031
Kepler-234 c,Kepler-234,7.21204152
Kepler-234 c,Kepler-234,7.21205
Kepler-235 b,Kepler-235,NA
Kepler-235 b,Kepler-235,3.34021995
Kepler-235 b,Kepler-235,3.34024
Kepler-235 b,Kepler-235,3.34
Kepler-235 b,Kepler-235,3.340219
Kepler-235 b,Kepler-235,3.340218842
Kepler-235 b,Kepler-235,3.34021995
Kepler-235 b,Kepler-235,3.3402215242
Kepler-235 b,Kepler-235,3.34021921
Kepler-235 b,Kepler-235,3.34022436
Kepler-235 b,Kepler-235,3.340218842
Kepler-235 b,Kepler-235,3.3402178
Kepler-235 b,Kepler-235,3.34021995
Kepler-235 b,Kepler-235,NA
Kepler-235 b,Kepler-235,3.34021995
Kepler-235 b,Kepler-235,3.340222
Kepler-235 c,Kepler-235,7.82501206
Kepler-235 c,Kepler-235,7.82496
Kepler-235 c,Kepler-235,NA
Kepler-235 c,Kepler-235,7.825046
Kepler-235 c,Kepler-235,7.82501206
Kepler-235 c,Kepler-235,NA
Kepler-235 c,Kepler-235,7.82501206
Kepler-235 c,Kepler-235,7.83
Kepler-235 c,Kepler-235,7.82527952
Kepler-235 c,Kepler-235,7.82501206
Kepler-235 c,Kepler-235,7.8249489731
Kepler-235 c,Kepler-235,7.824904
Kepler-235 c,Kepler-235,7.82502168
Kepler-235 c,Kepler-235,7.82502168
Kepler-235 d,Kepler-235,20.06037454
Kepler-235 d,Kepler-235,20.06039
Kepler-235 d,Kepler-235,20.06
Kepler-235 d,Kepler-235,20.06036336
Kepler-235 d,Kepler-235,20.06037454
Kepler-235 d,Kepler-235,20.06037454
Kepler-235 d,Kepler-235,20.0603185087
Kepler-235 d,Kepler-235,NA
Kepler-235 d,Kepler-235,20.06036336
Kepler-235 d,Kepler-235,20.06057
Kepler-235 d,Kepler-235,20.06085968
Kepler-235 d,Kepler-235,20.06037454
Kepler-235 d,Kepler-235,NA
Kepler-235 d,Kepler-235,20.0599308
Kepler-235 d,Kepler-235,20.06055885
Kepler-235 d,Kepler-235,20.060548
Kepler-235 e,Kepler-235,46.18418752
Kepler-235 e,Kepler-235,46.18415
Kepler-235 e,Kepler-235,NA
Kepler-235 e,Kepler-235,46.18406
Kepler-235 e,Kepler-235,46.184686466
Kepler-235 e,Kepler-235,46.1842039
Kepler-235 e,Kepler-235,46.18
Kepler-235 e,Kepler-235,46.18415
Kepler-235 e,Kepler-235,46.1842039
Kepler-235 e,Kepler-235,46.18428829
Kepler-235 e,Kepler-235,46.18510056
Kepler-235 e,Kepler-235,46.18288
Kepler-235 e,Kepler-235,46.18415
Kepler-235 e,Kepler-235,46.18415
Kepler-235 e,Kepler-235,NA
Kepler-235 e,Kepler-235,46.183669
Kepler-236 b,Kepler-236,8.3
Kepler-236 b,Kepler-236,8.296
Kepler-236 b,Kepler-236,8.295611
Kepler-236 b,Kepler-236,8.29561
Kepler-236 b,Kepler-236,8.29561738
Kepler-236 b,Kepler-236,NA
Kepler-236 b,Kepler-236,8.29559431
Kepler-236 b,Kepler-236,8.29559431
Kepler-236 b,Kepler-236,8.29561738
Kepler-236 b,Kepler-236,8.295629972
Kepler-236 b,Kepler-236,NA
Kepler-236 b,Kepler-236,8.29559431
Kepler-236 b,Kepler-236,8.29559431
Kepler-236 c,Kepler-236,23.96812
Kepler-236 c,Kepler-236,23.96793669
Kepler-236 c,Kepler-236,23.9679932
Kepler-236 c,Kepler-236,23.97159958
Kepler-236 c,Kepler-236,23.97
Kepler-236 c,Kepler-236,NA
Kepler-236 c,Kepler-236,23.968127
Kepler-236 c,Kepler-236,23.96793669
Kepler-236 c,Kepler-236,NA
Kepler-236 c,Kepler-236,23.9679932
Kepler-236 c,Kepler-236,23.96804824
Kepler-236 c,Kepler-236,23.968
Kepler-236 c,Kepler-236,23.9679932
Kepler-236 c,Kepler-236,23.9679951787
Kepler-236 c,Kepler-236,23.9679932
Kepler-237 b,Kepler-237,4.71510365
Kepler-237 b,Kepler-237,4.71510365
Kepler-237 b,Kepler-237,4.7150425795
Kepler-237 b,Kepler-237,4.714974
Kepler-237 b,Kepler-237,4.71510843
Kepler-237 b,Kepler-237,4.71510365
Kepler-237 b,Kepler-237,4.71510365
Kepler-237 b,Kepler-237,4.715106
Kepler-237 b,Kepler-237,4.71510843
Kepler-237 b,Kepler-237,4.71510365
Kepler-237 b,Kepler-237,NA
Kepler-237 c,Kepler-237,8.10363271
Kepler-237 c,Kepler-237,8.10361363
Kepler-237 c,Kepler-237,NA
Kepler-237 c,Kepler-237,8.10361363
Kepler-237 c,Kepler-237,8.103613
Kepler-237 c,Kepler-237,8.10361363
Kepler-237 c,Kepler-237,8.10362295
Kepler-237 c,Kepler-237,8.10363271
Kepler-237 c,Kepler-237,8.1036441622
Kepler-237 c,Kepler-237,8.10361363
Kepler-237 c,Kepler-237,8.10361363
Kepler-237 c,Kepler-237,8.103636
Kepler-238 b,Kepler-238,2.09081565
Kepler-238 b,Kepler-238,2.090811305
Kepler-238 b,Kepler-238,2.09081565
Kepler-238 b,Kepler-238,2.09081565
Kepler-238 b,Kepler-238,2.090876
Kepler-238 b,Kepler-238,2.090879
Kepler-238 b,Kepler-238,2.090811305
Kepler-238 b,Kepler-238,2.0908113
Kepler-238 b,Kepler-238,2.0908636641
Kepler-238 b,Kepler-238,2.09081565
Kepler-238 b,Kepler-238,2.09081565
Kepler-238 b,Kepler-238,NA
Kepler-238 c,Kepler-238,6.15560377
Kepler-238 c,Kepler-238,6.15560285
Kepler-238 c,Kepler-238,6.15560285
Kepler-238 c,Kepler-238,6.155557
Kepler-238 c,Kepler-238,NA
Kepler-238 c,Kepler-238,6.155748506
Kepler-238 c,Kepler-238,6.15555756
Kepler-238 c,Kepler-238,6.155603
Kepler-238 c,Kepler-238,6.15555756
Kepler-238 c,Kepler-238,6.15555756
Kepler-238 c,Kepler-238,6.15555756
Kepler-238 c,Kepler-238,6.155541
Kepler-238 c,Kepler-238,6.15555756
Kepler-238 d,Kepler-238,13.23352214
Kepler-238 d,Kepler-238,13.233549
Kepler-238 d,Kepler-238,13.23333754
Kepler-238 d,Kepler-238,13.23356008
Kepler-238 d,Kepler-238,13.2341733192
Kepler-238 d,Kepler-238,NA
Kepler-238 d,Kepler-238,13.23352214
Kepler-238 d,Kepler-238,13.2358
Kepler-238 d,Kepler-238,13.23356008
Kepler-238 d,Kepler-238,13.23356008
Kepler-238 d,Kepler-238,13.233522
Kepler-238 d,Kepler-238,13.23356008
Kepler-238 d,Kepler-238,13.23356008
Kepler-238 e,Kepler-238,23.65368621
Kepler-238 e,Kepler-238,23.65367567
Kepler-238 e,Kepler-238,23.65368621
Kepler-238 e,Kepler-238,23.6537012966
Kepler-238 e,Kepler-238,23.65369415
Kepler-238 e,Kepler-238,23.654
Kepler-238 e,Kepler-238,23.65369415
Kepler-238 e,Kepler-238,23.65368621
Kepler-238 e,Kepler-238,23.65368621
Kepler-238 e,Kepler-238,23.653694
Kepler-238 e,Kepler-238,23.65368621
Kepler-238 e,Kepler-238,NA
Kepler-238 e,Kepler-238,23.653593
Kepler-238 f,Kepler-238,50.44674
Kepler-238 f,Kepler-238,50.447
Kepler-238 f,Kepler-238,50.4473156
Kepler-238 f,Kepler-238,50.44727195
Kepler-238 f,Kepler-238,50.4473156
Kepler-238 f,Kepler-238,50.4467417
Kepler-238 f,Kepler-238,50.4473156
Kepler-238 f,Kepler-238,NA
Kepler-238 f,Kepler-238,50.4473156
Kepler-238 f,Kepler-238,50.4467417
Kepler-238 f,Kepler-238,50.4472306161
Kepler-238 f,Kepler-238,50.4454
Kepler-238 f,Kepler-238,50.4473156
Kepler-239 b,Kepler-239,NA
Kepler-239 b,Kepler-239,11.76307164
Kepler-239 b,Kepler-239,11.76305946
Kepler-239 b,Kepler-239,11.76305946
Kepler-239 b,Kepler-239,11.76307164
Kepler-239 b,Kepler-239,11.76305946
Kepler-239 b,Kepler-239,11.763057
Kepler-239 b,Kepler-239,11.763051
Kepler-239 b,Kepler-239,11.76305946
Kepler-239 b,Kepler-239,11.76305837
Kepler-239 b,Kepler-239,11.76305946
Kepler-239 b,Kepler-239,11.7630972577
Kepler-239 c,Kepler-239,56.2279697
Kepler-239 c,Kepler-239,56.2279697
Kepler-239 c,Kepler-239,56.22794
Kepler-239 c,Kepler-239,56.2280785556
Kepler-239 c,Kepler-239,56.2279271
Kepler-239 c,Kepler-239,NA
Kepler-239 c,Kepler-239,56.2279697
Kepler-239 c,Kepler-239,56.2279271
Kepler-239 c,Kepler-239,56.2279697
Kepler-239 c,Kepler-239,56.22809598
Kepler-239 c,Kepler-239,56.2279697
Kepler-239 c,Kepler-239,56.228098
Kepler-24 b,Kepler-24,8.14
Kepler-24 b,Kepler-24,8.145
Kepler-24 b,Kepler-24,NA
Kepler-24 b,Kepler-24,8.145035
Kepler-24 b,Kepler-24,8.1451598099999991
Kepler-24 b,Kepler-24,8.14511872
Kepler-24 b,Kepler-24,8.14517885
Kepler-24 b,Kepler-24,8.14511872
Kepler-24 b,Kepler-24,8.14518217
Kepler-24 b,Kepler-24,8.1451598099999991
Kepler-24 b,Kepler-24,8.14511872
Kepler-24 b,Kepler-24,8.14511872
Kepler-24 b,Kepler-24,8.1453
Kepler-24 b,Kepler-24,8.14511872
Kepler-24 c,Kepler-24,12.33340885
Kepler-24 c,Kepler-24,12.333
Kepler-24 c,Kepler-24,12.33354
Kepler-24 c,Kepler-24,NA
Kepler-24 c,Kepler-24,12.3335
Kepler-24 c,Kepler-24,12.33345968
Kepler-24 c,Kepler-24,12.33340885
Kepler-24 c,Kepler-24,12.33343853
Kepler-24 c,Kepler-24,12.33346255
Kepler-24 c,Kepler-24,12.33343853
Kepler-24 c,Kepler-24,12.33340885
Kepler-24 c,Kepler-24,12.33
Kepler-24 c,Kepler-24,12.33340885
Kepler-24 c,Kepler-24,12.33340885
Kepler-24 d,Kepler-24,NA
Kepler-24 d,Kepler-24,4.244384
Kepler-24 d,Kepler-24,4.24437621
Kepler-24 d,Kepler-24,4.244363
Kepler-24 d,Kepler-24,4.24437621
Kepler-24 d,Kepler-24,4.244394448
Kepler-24 d,Kepler-24,4.24437621
Kepler-24 d,Kepler-24,4.24439049
Kepler-24 d,Kepler-24,4.24437621
Kepler-24 d,Kepler-24,4.24437621
Kepler-24 d,Kepler-24,4.24439049
Kepler-24 e,Kepler-24,18.9985279
Kepler-24 e,Kepler-24,18.99850923
Kepler-24 e,Kepler-24,18.99
Kepler-24 e,Kepler-24,18.99850923
Kepler-24 e,Kepler-24,18.99850923
Kepler-24 e,Kepler-24,18.99850923
Kepler-24 e,Kepler-24,NA
Kepler-24 e,Kepler-24,18.99835
Kepler-24 e,Kepler-24,18.9985279
Kepler-24 e,Kepler-24,18.99815959
Kepler-24 e,Kepler-24,18.99850923
Kepler-24 e,Kepler-24,18.998355
Kepler-24 e,Kepler-24,18.99850578
Kepler-240 b,Kepler-240,4.14451656
Kepler-240 b,Kepler-240,4.14451776
Kepler-240 b,Kepler-240,4.144492189
Kepler-240 b,Kepler-240,4.14451776
Kepler-240 b,Kepler-240,4.144538
Kepler-240 b,Kepler-240,4.145
Kepler-240 b,Kepler-240,4.144495
Kepler-240 b,Kepler-240,4.14451776
Kepler-240 b,Kepler-240,4.14451776
Kepler-240 b,Kepler-240,NA
Kepler-240 b,Kepler-240,4.14451776
Kepler-240 b,Kepler-240,4.14451656
Kepler-240 c,Kepler-240,7.953547
Kepler-240 c,Kepler-240,7.95353767
Kepler-240 c,Kepler-240,7.9535932854
Kepler-240 c,Kepler-240,7.95355717
Kepler-240 c,Kepler-240,NA
Kepler-240 c,Kepler-240,7.95355717
Kepler-240 c,Kepler-240,7.953558
Kepler-240 c,Kepler-240,7.95355717
Kepler-240 c,Kepler-240,7.953528
Kepler-240 c,Kepler-240,7.95355717
Kepler-240 c,Kepler-240,7.95355717
Kepler-240 c,Kepler-240,7.953547
Kepler-240 c,Kepler-240,7.954
Kepler-241 b,Kepler-241,12.71810317
Kepler-241 b,Kepler-241,12.718092
Kepler-241 b,Kepler-241,12.71809866
Kepler-241 b,Kepler-241,12.7180908122
Kepler-241 b,Kepler-241,12.71810317
Kepler-241 b,Kepler-241,12.71811234
Kepler-241 b,Kepler-241,12.71810317
Kepler-241 b,Kepler-241,12.71809866
Kepler-241 b,Kepler-241,12.71807
Kepler-241 b,Kepler-241,12.71810317
Kepler-241 c,Kepler-241,36.06587916
Kepler-241 c,Kepler-241,36.06595
Kepler-241 c,Kepler-241,36.06587916
Kepler-241 c,Kepler-241,36.06586088
Kepler-241 c,Kepler-241,36.065978
Kepler-241 c,Kepler-241,36.06587916
Kepler-241 c,Kepler-241,36.06588163
Kepler-241 c,Kepler-241,36.06587916
Kepler-241 c,Kepler-241,36.0654289072
Kepler-241 c,Kepler-241,36.06588163
Kepler-242 b,Kepler-242,NA
Kepler-242 b,Kepler-242,8.20398243
Kepler-242 b,Kepler-242,8.203904
Kepler-242 b,Kepler-242,8.2039687
Kepler-242 b,Kepler-242,8.2039578317
Kepler-242 b,Kepler-242,8.2039687
Kepler-242 b,Kepler-242,8.2039687
Kepler-242 b,Kepler-242,8.20395
Kepler-242 b,Kepler-242,8.2039687
Kepler-242 b,Kepler-242,8.20396958
Kepler-242 b,Kepler-242,8.20396958
Kepler-242 b,Kepler-242,8.2039687
Kepler-242 c,Kepler-242,14.49643531
Kepler-242 c,Kepler-242,14.49652389
Kepler-242 c,Kepler-242,14.4964797489
Kepler-242 c,Kepler-242,14.49643531
Kepler-242 c,Kepler-242,14.496481
Kepler-242 c,Kepler-242,14.49643531
Kepler-242 c,Kepler-242,14.49643531
Kepler-242 c,Kepler-242,14.49672
Kepler-242 c,Kepler-242,14.49645186
Kepler-242 c,Kepler-242,NA
Kepler-242 c,Kepler-242,14.49645186
Kepler-242 c,Kepler-242,14.49643531
Kepler-243 b,Kepler-243,5.71543022
Kepler-243 b,Kepler-243,5.715442
Kepler-243 b,Kepler-243,5.71542485
Kepler-243 b,Kepler-243,5.715425977
Kepler-243 b,Kepler-243,NA
Kepler-243 b,Kepler-243,5.715425977
Kepler-243 b,Kepler-243,5.7154214217
Kepler-243 b,Kepler-243,5.71542485
Kepler-243 b,Kepler-243,5.71542485
Kepler-243 b,Kepler-243,5.71543
Kepler-243 b,Kepler-243,5.71542485
Kepler-243 b,Kepler-243,5.71542485
Kepler-243 c,Kepler-243,20.026231
Kepler-243 c,Kepler-243,20.026231
Kepler-243 c,Kepler-243,20.0261412
Kepler-243 c,Kepler-243,20.026231
Kepler-243 c,Kepler-243,NA
Kepler-243 c,Kepler-243,20.0261412
Kepler-243 c,Kepler-243,20.026231
Kepler-243 c,Kepler-243,20.026218
Kepler-243 c,Kepler-243,20.026231
Kepler-243 c,Kepler-243,20.02618595
Kepler-243 c,Kepler-243,20.02591
Kepler-243 c,Kepler-243,20.0260919509
Kepler-244 b,Kepler-244,4.311779906
Kepler-244 b,Kepler-244,4.311792
Kepler-244 b,Kepler-244,4.311779906
Kepler-244 b,Kepler-244,4.311779906
Kepler-244 b,Kepler-244,4.311779906
Kepler-244 b,Kepler-244,4.311780262
Kepler-244 b,Kepler-244,4.31178046
Kepler-244 b,Kepler-244,4.311780262
Kepler-244 b,Kepler-244,4.311802
Kepler-244 b,Kepler-244,4.3117817945
Kepler-244 b,Kepler-244,NA
Kepler-244 b,Kepler-244,4.311779906
Kepler-244 c,Kepler-244,9.76732448
Kepler-244 c,Kepler-244,9.76734365
Kepler-244 c,Kepler-244,9.7673807732
Kepler-244 c,Kepler-244,9.767
Kepler-244 c,Kepler-244,9.76734365
Kepler-244 c,Kepler-244,9.76734365
Kepler-244 c,Kepler-244,9.76734503
Kepler-244 c,Kepler-244,9.76734365
Kepler-244 c,Kepler-244,9.767292
Kepler-244 c,Kepler-244,9.767316
Kepler-244 c,Kepler-244,9.76734503
Kepler-244 c,Kepler-244,9.76734365
Kepler-244 c,Kepler-244,NA
Kepler-244 d,Kepler-244,NA
Kepler-244 d,Kepler-244,20.05040157
Kepler-244 d,Kepler-244,20.05043
Kepler-244 d,Kepler-244,20.0504494
Kepler-244 d,Kepler-244,20.05040157
Kepler-244 d,Kepler-244,20.05040157
Kepler-244 d,Kepler-244,20.051
Kepler-244 d,Kepler-244,20.0505360085
Kepler-244 d,Kepler-244,20.05040157
Kepler-244 d,Kepler-244,20.05018325
Kepler-244 d,Kepler-244,20.0504494
Kepler-244 d,Kepler-244,20.050401
Kepler-244 d,Kepler-244,20.05040157
Kepler-245 b,Kepler-245,7.49017898
Kepler-245 b,Kepler-245,7.490188
Kepler-245 b,Kepler-245,7.49017229
Kepler-245 b,Kepler-245,7.49018305
Kepler-245 b,Kepler-245,7.49019
Kepler-245 b,Kepler-245,7.49017229
Kepler-245 b,Kepler-245,7.49017229
Kepler-245 b,Kepler-245,7.49017229
Kepler-245 b,Kepler-245,7.490183
Kepler-245 b,Kepler-245,7.49018305
Kepler-245 b,Kepler-245,7.49017229
Kepler-245 b,Kepler-245,NA
Kepler-245 b,Kepler-245,7.4901706893
Kepler-245 c,Kepler-245,17.46086986
Kepler-245 c,Kepler-245,17.46085263
Kepler-245 c,Kepler-245,NA
Kepler-245 c,Kepler-245,17.46067
Kepler-245 c,Kepler-245,17.460812
Kepler-245 c,Kepler-245,17.46085263
Kepler-245 c,Kepler-245,17.46087931
Kepler-245 c,Kepler-245,17.46085263
Kepler-245 c,Kepler-245,17.46082827
Kepler-245 c,Kepler-245,17.461
Kepler-245 c,Kepler-245,17.46085263
Kepler-245 c,Kepler-245,17.460879
Kepler-245 c,Kepler-245,17.46087931
Kepler-245 c,Kepler-245,17.46085263
Kepler-245 d,Kepler-245,36.27537574
Kepler-245 d,Kepler-245,36.27594657
Kepler-245 d,Kepler-245,36.28011
Kepler-245 d,Kepler-245,36.276
Kepler-245 d,Kepler-245,36.27594657
Kepler-245 d,Kepler-245,36.27594657
Kepler-245 d,Kepler-245,36.27612
Kepler-245 d,Kepler-245,NA
Kepler-245 d,Kepler-245,36.2761238
Kepler-245 d,Kepler-245,36.277108
Kepler-245 d,Kepler-245,36.2761238
Kepler-245 d,Kepler-245,36.27594657
Kepler-245 d,Kepler-245,36.27594657
Kepler-245 e,Kepler-245,3.219821056
Kepler-245 e,Kepler-245,3.219821056
Kepler-245 e,Kepler-245,3.219821056
Kepler-245 e,Kepler-245,3.219792
Kepler-245 e,Kepler-245,3.219814777
Kepler-245 e,Kepler-245,3.2198211967
Kepler-245 e,Kepler-245,3.219821056
Kepler-245 e,Kepler-245,3.2198148
Kepler-245 e,Kepler-245,3.219821056
Kepler-245 e,Kepler-245,NA
Kepler-245 e,Kepler-245,3.219814777
Kepler-246 b,Kepler-246,4.601816855
Kepler-246 b,Kepler-246,4.601811819
Kepler-246 b,Kepler-246,4.60181733
Kepler-246 b,Kepler-246,4.601836
Kepler-246 b,Kepler-246,4.6018132238
Kepler-246 b,Kepler-246,4.601816855
Kepler-246 b,Kepler-246,NA
Kepler-246 b,Kepler-246,4.601816855
Kepler-246 b,Kepler-246,4.601816855
Kepler-246 b,Kepler-246,4.601816855
Kepler-246 b,Kepler-246,4.601811819
Kepler-246 b,Kepler-246,4.60182
Kepler-246 c,Kepler-246,11.187370327
Kepler-246 c,Kepler-246,11.18701801
Kepler-246 c,Kepler-246,11.18719905
Kepler-246 c,Kepler-246,11.18714042
Kepler-246 c,Kepler-246,11.18714
Kepler-246 c,Kepler-246,11.18719905
Kepler-246 c,Kepler-246,11.18714042
Kepler-246 c,Kepler-246,11.18714042
Kepler-246 c,Kepler-246,11.18714042
Kepler-246 c,Kepler-246,11.18714042
Kepler-246 c,Kepler-246,NA
Kepler-246 c,Kepler-246,11.187161
Kepler-247 b,Kepler-247,3.336125104
Kepler-247 b,Kepler-247,3.336125104
Kepler-247 b,Kepler-247,3.336125104
Kepler-247 b,Kepler-247,3.33616
Kepler-247 b,Kepler-247,3.336125104
Kepler-247 b,Kepler-247,3.336125104
Kepler-247 b,Kepler-247,3.336123113
Kepler-247 b,Kepler-247,3.33611851
Kepler-247 b,Kepler-247,NA
Kepler-247 b,Kepler-247,3.336205
Kepler-247 b,Kepler-247,3.3361570009
